Specimen Spectra

2.914858e+00	3.160562e+00
2.919866e+00	2.974099e+00
2.924875e+00	2.785242e+00
2.929883e+00	2.594825e+00
2.934891e+00	2.403873e+00
2.939900e+00	2.213573e+00
2.944908e+00	2.025240e+00
2.949917e+00	1.840278e+00
2.954925e+00	1.660127e+00
2.959933e+00	1.486216e+00
2.964942e+00	1.319899e+00
2.969950e+00	1.162409e+00
2.974958e+00	1.014807e+00
2.979967e+00	8.779375e-01
2.984975e+00	7.524067e-01
2.989983e+00	6.385656e-01
2.994992e+00	5.365094e-01
3.000000e+00	4.481707e-01
